Episode 1, Total reward: 4.7, Mean loss: -inf, Epsilon: 0.995
Episode 88, Total reward: 5.8999999999999995, Mean loss: 98402987.35483871, Epsilon: 0.413
Episode 89, Total reward: 6.499999999999999, Mean loss: 106936694.66666667, Epsilon: 0.409
Episode 90, Total reward: 4.6000000000000005, Mean loss: 100085575.6923077, Epsilon: 0.405
Episode 1, Total reward: 4.3999999999999995, Mean loss: -inf, Epsilon: 0.990
Episode 2, Total reward: 12.7, Mean loss: -inf, Epsilon: 0.980
Episode 3, Total reward: 2.2, Mean loss: 0.11529538743197917, Epsilon: 0.970
Episode 4, Total reward: 1.6999999999999997, Mean loss: 0.09924258324115173, Epsilon: 0.961
Episode 5, Total reward: 1.3, Mean loss: 0.10227205716073513, Epsilon: 0.951
Episode 6, Total reward: 3.900000000000001, Mean loss: 0.1017664484679699, Epsilon: 0.941
Episode 7, Total reward: 4.3, Mean loss: 0.11549687802791596, Epsilon: 0.932
Episode 8, Total reward: 5.9, Mean loss: 0.13427077952240193, Epsilon: 0.923
Episode 9, Total reward: 2.8000000000000003, Mean loss: 0.1514987926930189, Epsilon: 0.914
Episode 10, Total reward: 7.800000000000001, Mean loss: 0.221325378175135, Epsilon: 0.904
Episode 11, Total reward: 7.6000000000000005, Mean loss: 0.2476302786120053, Epsilon: 0.895
Episode 12, Total reward: 2.9000000000000004, Mean loss: 0.3114188225431876, Epsilon: 0.886
Episode 13, Total reward: 3.0, Mean loss: 0.36804713567961816, Epsilon: 0.878
Episode 14, Total reward: 1.7000000000000002, Mean loss: 0.4641859499008759, Epsilon: 0.869
Episode 15, Total reward: 5.499999999999999, Mean loss: 0.6338880232402256, Epsilon: 0.860
Episode 16, Total reward: 2.8000000000000007, Mean loss: 0.7010932815074921, Epsilon: 0.851
Episode 17, Total reward: 5.300000000000001, Mean loss: 0.8921734690666199, Epsilon: 0.843
Episode 18, Total reward: 1.3, Mean loss: 1.0552833349931807, Epsilon: 0.835
Episode 19, Total reward: 6.499999999999999, Mean loss: 1.4473849645367376, Epsilon: 0.826
Episode 20, Total reward: 4.699999999999999, Mean loss: 1.8183383817474048, Epsilon: 0.818
Episode 21, Total reward: 0.9, Mean loss: 1.998755443096161, Epsilon: 0.810
Episode 22, Total reward: 6.3999999999999995, Mean loss: 2.396742685087796, Epsilon: 0.802
Episode 23, Total reward: 0.4, Mean loss: 2.5638377249240873, Epsilon: 0.794
Episode 24, Total reward: 5.000000000000001, Mean loss: 3.461118433786475, Epsilon: 0.786
Episode 25, Total reward: 0.9, Mean loss: 4.419699335098267, Epsilon: 0.778
Episode 1, Total reward: 7.7, Mean loss: -inf, Epsilon: 0.990
Episode 2, Total reward: 5.1, Mean loss: -inf, Epsilon: 0.980
Episode 3, Total reward: 6.2, Mean loss: 0.16421254500746726, Epsilon: 0.970
Episode 4, Total reward: 1.3, Mean loss: 0.14906153050453766, Epsilon: 0.961
Episode 5, Total reward: 2.700000000000001, Mean loss: 0.134405422469844, Epsilon: 0.951
Episode 6, Total reward: 1.2000000000000002, Mean loss: 0.13060753686087473, Epsilon: 0.941
Episode 7, Total reward: 3.500000000000001, Mean loss: 0.13165762616942325, Epsilon: 0.932
Episode 8, Total reward: 3.2, Mean loss: 0.13938897320379814, Epsilon: 0.923
Episode 9, Total reward: 0.7999999999999999, Mean loss: 0.1400653850287199, Epsilon: 0.914
Episode 10, Total reward: 5.300000000000001, Mean loss: 0.14986759148262166, Epsilon: 0.904
Episode 11, Total reward: 7.099999999999999, Mean loss: 0.15138610507603045, Epsilon: 0.895
Episode 12, Total reward: 4.6, Mean loss: 0.1632935529947281, Epsilon: 0.886
Episode 13, Total reward: 2.5000000000000004, Mean loss: 0.1678101696074009, Epsilon: 0.878
Episode 14, Total reward: 5.5, Mean loss: 0.17619435846805573, Epsilon: 0.869
Episode 15, Total reward: 6.4, Mean loss: 0.1714574972788493, Epsilon: 0.860
Episode 16, Total reward: 1.9, Mean loss: 0.18987249263695308, Epsilon: 0.851
Episode 17, Total reward: 1.9000000000000001, Mean loss: 0.18822263634723166, Epsilon: 0.843
Episode 18, Total reward: 1.7000000000000002, Mean loss: 0.18253729289228265, Epsilon: 0.835
Episode 19, Total reward: 1.9000000000000004, Mean loss: 0.18769946023821832, Epsilon: 0.826
Episode 20, Total reward: 4.4, Mean loss: 0.18717228372891745, Epsilon: 0.818
Episode 21, Total reward: 13.799999999999995, Mean loss: 0.18502527922391893, Epsilon: 0.810
Episode 22, Total reward: 5.1, Mean loss: 0.19810433126986027, Epsilon: 0.802
Episode 23, Total reward: 4.700000000000001, Mean loss: 0.2026754277944565, Epsilon: 0.794
Episode 24, Total reward: 3.7, Mean loss: 0.2102015738685926, Epsilon: 0.786
Episode 25, Total reward: 8.5, Mean loss: 0.22007002433141074, Epsilon: 0.778
Episode 26, Total reward: 7.699999999999999, Mean loss: 0.21654255071590686, Epsilon: 0.770
Episode 27, Total reward: 4.500000000000001, Mean loss: 0.2267936528832824, Epsilon: 0.762
Episode 28, Total reward: 7.500000000000002, Mean loss: 0.23653422083173478, Epsilon: 0.755
Episode 29, Total reward: 2.8000000000000003, Mean loss: 0.24050391951332922, Epsilon: 0.747
Episode 30, Total reward: 3.5, Mean loss: 0.24278917536139488, Epsilon: 0.740
Episode 31, Total reward: 9.8, Mean loss: 0.2501439110886666, Epsilon: 0.732
Episode 32, Total reward: 8.299999999999999, Mean loss: 0.27573733124881983, Epsilon: 0.725
Episode 33, Total reward: 2.3000000000000003, Mean loss: 0.27530810560869134, Epsilon: 0.718
Episode 34, Total reward: 3.8000000000000007, Mean loss: 0.27571414546533063, Epsilon: 0.711
Episode 35, Total reward: 3.6, Mean loss: 0.2871734315156937, Epsilon: 0.703
Episode 36, Total reward: 2.4000000000000004, Mean loss: 0.2907111100528551, Epsilon: 0.696
Episode 37, Total reward: 1.3000000000000003, Mean loss: 0.31072334732328144, Epsilon: 0.689
Episode 38, Total reward: 1.6000000000000003, Mean loss: 0.29306902885437014, Epsilon: 0.683
Episode 39, Total reward: 8.399999999999999, Mean loss: 0.28582567409161597, Epsilon: 0.676
Episode 40, Total reward: 4.1, Mean loss: 0.2907921800559217, Epsilon: 0.669
Episode 41, Total reward: 5.8, Mean loss: 0.3140633197931143, Epsilon: 0.662
Episode 42, Total reward: 3.3000000000000003, Mean loss: 0.31393304208050604, Epsilon: 0.656
Episode 43, Total reward: 9.799999999999999, Mean loss: 0.33239806507314956, Epsilon: 0.649
Episode 44, Total reward: 2.500000000000001, Mean loss: 0.3598634412755137, Epsilon: 0.643
Episode 45, Total reward: 1.2000000000000002, Mean loss: 0.3411691385236653, Epsilon: 0.636
Episode 46, Total reward: 2.3, Mean loss: 0.377285897731781, Epsilon: 0.630
Episode 47, Total reward: 5.3999999999999995, Mean loss: 0.4057345962524414, Epsilon: 0.624
Episode 48, Total reward: 2.8000000000000007, Mean loss: 0.38749664401014644, Epsilon: 0.617
Episode 1, Total reward: 2.1, Mean loss: -inf, Epsilon: 0.990
Episode 2, Total reward: 16.200000000000003, Mean loss: -inf, Epsilon: 0.980
Episode 3, Total reward: 6.9, Mean loss: 0.20548976372395242, Epsilon: 0.970
Episode 4, Total reward: 4.3, Mean loss: 0.2073792846252521, Epsilon: 0.961
Episode 5, Total reward: 1.0999999999999999, Mean loss: 0.18880324420474826, Epsilon: 0.951
Episode 6, Total reward: 1.7000000000000002, Mean loss: 0.1625370667094276, Epsilon: 0.941
Episode 7, Total reward: 6.9, Mean loss: 0.1621728108988868, Epsilon: 0.932
Episode 8, Total reward: 6.1, Mean loss: 0.171399148106575, Epsilon: 0.923
Episode 9, Total reward: 4.4, Mean loss: 0.16860259032767752, Epsilon: 0.914
Episode 10, Total reward: 6.2, Mean loss: 0.16394162235351709, Epsilon: 0.904
Episode 11, Total reward: 4.3999999999999995, Mean loss: 0.16750314659797227, Epsilon: 0.895
Episode 12, Total reward: 8.7, Mean loss: 0.17014831770211458, Epsilon: 0.886
Episode 13, Total reward: 3.0000000000000004, Mean loss: 0.1775935205320517, Epsilon: 0.878
Episode 14, Total reward: 1.0999999999999999, Mean loss: 0.17676326632499695, Epsilon: 0.869
Episode 15, Total reward: 2.7, Mean loss: 0.19207596353122167, Epsilon: 0.860
Episode 16, Total reward: 2.6000000000000005, Mean loss: 0.1808466681025245, Epsilon: 0.851
Episode 17, Total reward: 6.7, Mean loss: 0.18996677630477482, Epsilon: 0.843
Episode 18, Total reward: 2.1000000000000005, Mean loss: 0.1814281308934802, Epsilon: 0.835
Episode 19, Total reward: 4.700000000000001, Mean loss: 0.1801481656730175, Epsilon: 0.826
Episode 20, Total reward: 10.2, Mean loss: 0.17717265849933028, Epsilon: 0.818
Episode 21, Total reward: 4.300000000000001, Mean loss: 0.19757349610328676, Epsilon: 0.810
Episode 22, Total reward: 2.5, Mean loss: 0.18377522853287784, Epsilon: 0.802
Episode 23, Total reward: 10.0, Mean loss: 0.20326118351835193, Epsilon: 0.794
Episode 24, Total reward: 2.2, Mean loss: 0.21975901084286825, Epsilon: 0.786
Episode 25, Total reward: 2.3000000000000003, Mean loss: 0.20504067625318254, Epsilon: 0.778
Episode 26, Total reward: 5.000000000000001, Mean loss: 0.21904720824498397, Epsilon: 0.770
Episode 27, Total reward: 2.9000000000000004, Mean loss: 0.24764421387859012, Epsilon: 0.762
Episode 28, Total reward: 2.9000000000000004, Mean loss: 0.24103449803331625, Epsilon: 0.755
Episode 29, Total reward: 11.0, Mean loss: 0.248703274048037, Epsilon: 0.747
Episode 30, Total reward: 9.2, Mean loss: 0.25861228415460297, Epsilon: 0.740
Episode 31, Total reward: 4.4, Mean loss: 0.29779666921366815, Epsilon: 0.732
Episode 32, Total reward: 8.399999999999999, Mean loss: 0.30073721210161847, Epsilon: 0.725
Episode 33, Total reward: 5.699999999999999, Mean loss: 0.30482620230087865, Epsilon: 0.718
Episode 34, Total reward: 4.6000000000000005, Mean loss: 0.34047638518469675, Epsilon: 0.711
Episode 35, Total reward: 10.100000000000001, Mean loss: 0.36854262252648673, Epsilon: 0.703
Episode 36, Total reward: 1.7000000000000002, Mean loss: 0.37459043616598303, Epsilon: 0.696
Episode 37, Total reward: 1.7000000000000002, Mean loss: 0.41431939601898193, Epsilon: 0.689
Episode 38, Total reward: 4.499999999999999, Mean loss: 0.3945390555475439, Epsilon: 0.683
Episode 39, Total reward: 1.5, Mean loss: 0.412103857845068, Epsilon: 0.676
Episode 40, Total reward: 6.500000000000001, Mean loss: 0.42540062431778225, Epsilon: 0.669
Episode 41, Total reward: 5.7, Mean loss: 0.47587786041773283, Epsilon: 0.662
Episode 42, Total reward: 4.800000000000001, Mean loss: 0.5152213189464349, Epsilon: 0.656
Episode 43, Total reward: 4.300000000000001, Mean loss: 0.5350990583499272, Epsilon: 0.649
Episode 44, Total reward: 2.6000000000000005, Mean loss: 0.5806851749834807, Epsilon: 0.643
Episode 45, Total reward: 5.1, Mean loss: 0.5721677265785359, Epsilon: 0.636
Episode 46, Total reward: 7.6000000000000005, Mean loss: 0.6636045614878336, Epsilon: 0.630
Episode 47, Total reward: 3.0999999999999996, Mean loss: 0.6384915682402524, Epsilon: 0.624
Episode 48, Total reward: 3.0, Mean loss: 0.6964829464753469, Epsilon: 0.617
Episode 49, Total reward: 3.3000000000000003, Mean loss: 0.7472361326217651, Epsilon: 0.611
Episode 50, Total reward: 3.4000000000000004, Mean loss: 0.7036656371571801, Epsilon: 0.605
Episode 51, Total reward: 7.800000000000001, Mean loss: 0.7879287462149348, Epsilon: 0.599
Episode 52, Total reward: 1.2999999999999998, Mean loss: 0.7832925220330557, Epsilon: 0.593
Episode 53, Total reward: 1.5, Mean loss: 0.8726306056434457, Epsilon: 0.587
Episode 54, Total reward: 14.300000000000002, Mean loss: 0.7662350216082164, Epsilon: 0.581
Episode 55, Total reward: 5.300000000000001, Mean loss: 0.882573601603508, Epsilon: 0.575
Episode 56, Total reward: 7.199999999999999, Mean loss: 0.8283044045170148, Epsilon: 0.570
Episode 1, Total reward: 12.0, Mean loss: -inf, Epsilon: 0.980
Episode 2, Total reward: 2.9000000000000004, Mean loss: -inf, Epsilon: 0.960
Episode 3, Total reward: 1.5000000000000002, Mean loss: 0.1397099494934082, Epsilon: 0.941
Episode 4, Total reward: 1.1, Mean loss: 0.1292845156043768, Epsilon: 0.922
Episode 5, Total reward: 1.6, Mean loss: 0.1197087409950438, Epsilon: 0.904
Episode 6, Total reward: 7.2, Mean loss: 0.11747871667146682, Epsilon: 0.886
Episode 7, Total reward: 6.300000000000001, Mean loss: 0.12098153938467686, Epsilon: 0.868
Episode 8, Total reward: 5.5, Mean loss: 0.12202892988920212, Epsilon: 0.851
Episode 9, Total reward: 5.0, Mean loss: 0.12922243308275938, Epsilon: 0.834
Episode 10, Total reward: 1.7000000000000002, Mean loss: 0.11641849967695418, Epsilon: 0.817
Episode 11, Total reward: 4.300000000000001, Mean loss: 0.11023486560831468, Epsilon: 0.801
Episode 12, Total reward: 4.2, Mean loss: 0.11000538481907411, Epsilon: 0.785
Episode 13, Total reward: 3.3, Mean loss: 0.1127428094977918, Epsilon: 0.769
Episode 14, Total reward: 3.2000000000000006, Mean loss: 0.11889273921648662, Epsilon: 0.754
Episode 15, Total reward: 3.0000000000000004, Mean loss: 0.11747349561615424, Epsilon: 0.739
Episode 16, Total reward: 4.199999999999999, Mean loss: 0.1140656849512687, Epsilon: 0.724
Episode 17, Total reward: 10.5, Mean loss: 0.11182680317471104, Epsilon: 0.709
Episode 18, Total reward: 1.1, Mean loss: 0.11811128966510295, Epsilon: 0.695
Episode 19, Total reward: 12.499999999999998, Mean loss: 0.11995768194135867, Epsilon: 0.681
Episode 20, Total reward: 2.6, Mean loss: 0.13324892326541568, Epsilon: 0.668
Episode 21, Total reward: 1.7, Mean loss: 0.13314783871173858, Epsilon: 0.654
Episode 22, Total reward: 3.100000000000001, Mean loss: 0.13143215297410885, Epsilon: 0.641
Episode 23, Total reward: 5.199999999999999, Mean loss: 0.13321662455797195, Epsilon: 0.628
Episode 24, Total reward: 7.300000000000001, Mean loss: 0.13999846975008648, Epsilon: 0.616
Episode 25, Total reward: 2.5000000000000004, Mean loss: 0.1385618427937681, Epsilon: 0.603
Episode 26, Total reward: 6.1, Mean loss: 0.147250740788877, Epsilon: 0.591
Episode 27, Total reward: 4.3, Mean loss: 0.13953449359784523, Epsilon: 0.580
Episode 28, Total reward: 15.899999999999999, Mean loss: 0.1533515735006914, Epsilon: 0.568
Episode 29, Total reward: 3.000000000000001, Mean loss: 0.16196819815946661, Epsilon: 0.557
Episode 30, Total reward: 4.300000000000001, Mean loss: 0.1572366962209344, Epsilon: 0.545
Episode 31, Total reward: 6.199999999999999, Mean loss: 0.16189903100686415, Epsilon: 0.535
Episode 32, Total reward: 3.0000000000000004, Mean loss: 0.17195757512341847, Epsilon: 0.524
Episode 33, Total reward: 5.5, Mean loss: 0.18383756359773024, Epsilon: 0.513
Episode 34, Total reward: 6.9, Mean loss: 0.18912130266427993, Epsilon: 0.503
Episode 35, Total reward: 10.6, Mean loss: 0.1689428813341591, Epsilon: 0.493
Episode 36, Total reward: 5.5, Mean loss: 0.206751000136137, Epsilon: 0.483
Episode 37, Total reward: 4.699999999999999, Mean loss: 0.19639177232980728, Epsilon: 0.474
Episode 38, Total reward: 6.000000000000001, Mean loss: 0.21120915029730117, Epsilon: 0.464
Episode 39, Total reward: 7.3, Mean loss: 0.22536437727254013, Epsilon: 0.455
Episode 40, Total reward: 6.6000000000000005, Mean loss: 0.24602244169481338, Epsilon: 0.446
Episode 41, Total reward: 3.5000000000000004, Mean loss: 0.2499728792387506, Epsilon: 0.437
Episode 42, Total reward: 2.8000000000000007, Mean loss: 0.25873936064865277, Epsilon: 0.428
Episode 43, Total reward: 9.000000000000002, Mean loss: 0.27664442224936053, Epsilon: 0.419
Episode 44, Total reward: 2.6999999999999997, Mean loss: 0.2747370180758563, Epsilon: 0.411
Episode 45, Total reward: 4.800000000000001, Mean loss: 0.30968720523210674, Epsilon: 0.403
Episode 46, Total reward: 7.6, Mean loss: 0.29458343838491746, Epsilon: 0.395
Episode 47, Total reward: 3.0000000000000004, Mean loss: 0.3789941847324371, Epsilon: 0.387
Episode 48, Total reward: 2.2, Mean loss: 0.353459337637538, Epsilon: 0.379
Episode 49, Total reward: 4.8999999999999995, Mean loss: 0.3793371857276985, Epsilon: 0.372
Episode 50, Total reward: 11.5, Mean loss: 0.40291267819702625, Epsilon: 0.364
Episode 51, Total reward: 4.6, Mean loss: 0.41987942388424504, Epsilon: 0.357
Episode 52, Total reward: 4.999999999999999, Mean loss: 0.4020631559517073, Epsilon: 0.350
Episode 53, Total reward: 6.1, Mean loss: 0.4667790393744196, Epsilon: 0.343
Episode 54, Total reward: 3.5000000000000004, Mean loss: 0.4507813135331327, Epsilon: 0.336
Episode 55, Total reward: 7.300000000000001, Mean loss: 0.4111196835835775, Epsilon: 0.329
Episode 56, Total reward: 1.8, Mean loss: 0.49916858258454694, Epsilon: 0.323
Episode 57, Total reward: 7.099999999999999, Mean loss: 0.500137307282005, Epsilon: 0.316
Episode 58, Total reward: 1.7, Mean loss: 0.4787966211636861, Epsilon: 0.310
Episode 59, Total reward: 5.3, Mean loss: 0.5586179668704668, Epsilon: 0.304
Episode 60, Total reward: 2.7, Mean loss: 0.5008974237875505, Epsilon: 0.298
Episode 61, Total reward: 2.1, Mean loss: 0.5946343888839086, Epsilon: 0.292
Episode 62, Total reward: 5.1000000000000005, Mean loss: 0.5349496629621301, Epsilon: 0.286
Episode 63, Total reward: 9.6, Mean loss: 0.6511130434061799, Epsilon: 0.280
Episode 64, Total reward: 2.9, Mean loss: 0.6332564936442808, Epsilon: 0.274
Episode 65, Total reward: 4.3, Mean loss: 0.5915822019943824, Epsilon: 0.269
Episode 66, Total reward: 3.100000000000001, Mean loss: 0.6625412301375315, Epsilon: 0.264
Episode 67, Total reward: 5.800000000000001, Mean loss: 0.6894096699025896, Epsilon: 0.258
Episode 68, Total reward: 3.9000000000000012, Mean loss: 0.6355182772874832, Epsilon: 0.253
Episode 69, Total reward: 1.8000000000000003, Mean loss: 0.6681301729245619, Epsilon: 0.248
Episode 70, Total reward: 7.999999999999998, Mean loss: 0.6972519475966692, Epsilon: 0.243
Episode 71, Total reward: 1.7, Mean loss: 0.7157201157963794, Epsilon: 0.238
Episode 72, Total reward: 6.300000000000001, Mean loss: 0.6984864442512907, Epsilon: 0.233
Episode 73, Total reward: 4.7, Mean loss: 0.7828211681200907, Epsilon: 0.229
Episode 74, Total reward: 3.4, Mean loss: 0.6930863509575526, Epsilon: 0.224
Episode 75, Total reward: 7.3999999999999995, Mean loss: 0.9387278805176417, Epsilon: 0.220
Episode 76, Total reward: 7.1000000000000005, Mean loss: 0.83177100867033, Epsilon: 0.215
Episode 77, Total reward: 8.499999999999998, Mean loss: 1.010853930755898, Epsilon: 0.211
Episode 78, Total reward: 10.000000000000002, Mean loss: 0.9596395641565323, Epsilon: 0.207
Episode 79, Total reward: 5.200000000000001, Mean loss: 0.8964478069773087, Epsilon: 0.203
Episode 80, Total reward: 2.7000000000000006, Mean loss: 0.9936879381537438, Epsilon: 0.199
Episode 81, Total reward: 3.9000000000000004, Mean loss: 0.9524980361262957, Epsilon: 0.195
Episode 82, Total reward: 3.6999999999999993, Mean loss: 1.0038747936487198, Epsilon: 0.191
Episode 83, Total reward: 8.2, Mean loss: 0.902889048414571, Epsilon: 0.187
Episode 84, Total reward: 4.4, Mean loss: 1.1278389531832476, Epsilon: 0.183
Episode 85, Total reward: 7.5, Mean loss: 1.0770721839320274, Epsilon: 0.180
Episode 86, Total reward: 5.3, Mean loss: 1.1226225048303604, Epsilon: 0.176
Episode 87, Total reward: 8.699999999999998, Mean loss: 1.1939538659587983, Epsilon: 0.172
Episode 88, Total reward: 6.1, Mean loss: 1.310359486827144, Epsilon: 0.169
Episode 89, Total reward: 9.4, Mean loss: 1.286716316976855, Epsilon: 0.166
Episode 90, Total reward: 3.3000000000000003, Mean loss: 1.4441906322132458, Epsilon: 0.162
Episode 91, Total reward: 6.999999999999999, Mean loss: 1.2506007202740372, Epsilon: 0.159
Episode 92, Total reward: 4.2, Mean loss: 1.25560253739357, Epsilon: 0.156
Episode 93, Total reward: 4.6000000000000005, Mean loss: 1.5763095617294312, Epsilon: 0.153
Episode 94, Total reward: 7.400000000000002, Mean loss: 1.3381897334394783, Epsilon: 0.150
Episode 95, Total reward: 10.099999999999998, Mean loss: 1.4378537079867195, Epsilon: 0.147
Episode 96, Total reward: 2.5, Mean loss: 1.6403694465046836, Epsilon: 0.144
Episode 97, Total reward: 3.7, Mean loss: 1.387056440114975, Epsilon: 0.141
Episode 98, Total reward: 2.6000000000000005, Mean loss: 1.4793749681927941, Epsilon: 0.138
Episode 99, Total reward: 2.6000000000000005, Mean loss: 1.508991008455103, Epsilon: 0.135
Episode 100, Total reward: 6.099999999999998, Mean loss: 1.401216266155243, Epsilon: 0.133
Episode 101, Total reward: 2.8000000000000007, Mean loss: 1.5685820281505585, Epsilon: 0.130
Episode 102, Total reward: 5.299999999999999, Mean loss: 1.25644774047228, Epsilon: 0.127
Episode 103, Total reward: 6.5, Mean loss: 1.4563839520726884, Epsilon: 0.125
Episode 104, Total reward: 5.699999999999999, Mean loss: 1.4524910118844774, Epsilon: 0.122
Episode 1, Total reward: 1.9000000000000001, Mean loss: -inf, Epsilon: 0.980
Episode 2, Total reward: 2.0, Mean loss: -inf, Epsilon: 0.960
Episode 3, Total reward: 7.300000000000001, Mean loss: 0.13046375215053557, Epsilon: 0.941
Episode 4, Total reward: 7.5, Mean loss: 0.14081807514386518, Epsilon: 0.922
Episode 5, Total reward: 2.6999999999999997, Mean loss: 0.14121904359622436, Epsilon: 0.904
Episode 6, Total reward: 7.699999999999999, Mean loss: 0.14947766148381764, Epsilon: 0.886
Episode 7, Total reward: 4.800000000000001, Mean loss: 0.14440302164466293, Epsilon: 0.868
Episode 8, Total reward: 3.0000000000000004, Mean loss: 0.1478501142313083, Epsilon: 0.851
Episode 9, Total reward: 4.300000000000001, Mean loss: 0.1523323678970337, Epsilon: 0.834
Episode 10, Total reward: 10.100000000000001, Mean loss: 0.1470250604408128, Epsilon: 0.817
Episode 11, Total reward: 8.1, Mean loss: 0.15708514791110467, Epsilon: 0.801
Episode 12, Total reward: 4.9, Mean loss: 0.1543942129722348, Epsilon: 0.785
Episode 13, Total reward: 0.7999999999999999, Mean loss: 0.14920628294348717, Epsilon: 0.769
Episode 14, Total reward: 0.7000000000000001, Mean loss: 0.14729831225815274, Epsilon: 0.754
Episode 15, Total reward: 5.699999999999998, Mean loss: 0.1542244301392482, Epsilon: 0.739
Episode 16, Total reward: 6.999999999999999, Mean loss: 0.15322521174776144, Epsilon: 0.724
Episode 17, Total reward: 6.8, Mean loss: 0.1607243980148009, Epsilon: 0.709
Episode 18, Total reward: 4.1, Mean loss: 0.16495427613457045, Epsilon: 0.695
Episode 19, Total reward: 7.199999999999999, Mean loss: 0.17467116298420088, Epsilon: 0.681
Episode 20, Total reward: 3.5, Mean loss: 0.1741821254077165, Epsilon: 0.668
Episode 21, Total reward: 2.7, Mean loss: 0.1774337234951201, Epsilon: 0.654
Episode 22, Total reward: 2.8, Mean loss: 0.1932285868873199, Epsilon: 0.641
Episode 23, Total reward: 4.000000000000001, Mean loss: 0.19605417984227339, Epsilon: 0.628
Episode 24, Total reward: 2.2, Mean loss: 0.19398329436779022, Epsilon: 0.616
Episode 25, Total reward: 1.7, Mean loss: 0.21034635230898857, Epsilon: 0.603
Episode 26, Total reward: 1.2000000000000002, Mean loss: 0.2223978355526924, Epsilon: 0.591
Episode 27, Total reward: 2.1, Mean loss: 0.2160653444853696, Epsilon: 0.580
Episode 28, Total reward: 5.8999999999999995, Mean loss: 0.25525843048537217, Epsilon: 0.568
Episode 29, Total reward: 3.2000000000000006, Mean loss: 0.24103655374568442, Epsilon: 0.557
Episode 30, Total reward: 7.499999999999999, Mean loss: 0.2586851124962171, Epsilon: 0.545
Episode 31, Total reward: 4.800000000000001, Mean loss: 0.297782590346677, Epsilon: 0.535
Episode 32, Total reward: 6.1, Mean loss: 0.30274243376873156, Epsilon: 0.524
Episode 33, Total reward: 4.500000000000001, Mean loss: 0.35019831703259396, Epsilon: 0.513
Episode 34, Total reward: 1.5000000000000002, Mean loss: 0.3622375222898665, Epsilon: 0.503
Episode 35, Total reward: 1.2000000000000002, Mean loss: 0.38284116685390474, Epsilon: 0.493
Episode 36, Total reward: 3.9, Mean loss: 0.3960578978061676, Epsilon: 0.483
Episode 37, Total reward: 1.4000000000000004, Mean loss: 0.4140589904217493, Epsilon: 0.474
Episode 38, Total reward: 2.2, Mean loss: 0.414151207967238, Epsilon: 0.464
Episode 39, Total reward: 2.6000000000000005, Mean loss: 0.43907499961231067, Epsilon: 0.455
Episode 40, Total reward: 3.2, Mean loss: 0.43067217086042675, Epsilon: 0.446
Episode 41, Total reward: 3.1, Mean loss: 0.47461735660379584, Epsilon: 0.437
Episode 42, Total reward: 0.8999999999999999, Mean loss: 0.4791876032948494, Epsilon: 0.428
Episode 43, Total reward: 6.0, Mean loss: 0.44911344062823516, Epsilon: 0.419
Episode 44, Total reward: 1.8000000000000003, Mean loss: 0.4782628700137138, Epsilon: 0.411
Episode 45, Total reward: 5.8, Mean loss: 0.5050357408248461, Epsilon: 0.403
Episode 46, Total reward: 4.1, Mean loss: 0.5536521188914776, Epsilon: 0.395
Episode 47, Total reward: 1.0, Mean loss: 0.5478207341262272, Epsilon: 0.387
Episode 48, Total reward: 2.6000000000000005, Mean loss: 0.5995462627514548, Epsilon: 0.379
Episode 49, Total reward: 2.500000000000001, Mean loss: 0.7057876348495483, Epsilon: 0.372
Episode 50, Total reward: 3.2, Mean loss: 0.6012753966179761, Epsilon: 0.364
Episode 51, Total reward: 4.699999999999999, Mean loss: 0.6427036650754787, Epsilon: 0.357
Episode 1, Total reward: 3.8000000000000003, Mean loss: -inf, Epsilon: 0.980
Episode 2, Total reward: 5.3999999999999995, Mean loss: -inf, Epsilon: 0.960
Episode 3, Total reward: 13.5, Mean loss: 0.2636374401358458, Epsilon: 0.941
Episode 4, Total reward: 6.000000000000001, Mean loss: 0.2736208104881747, Epsilon: 0.922
Episode 5, Total reward: 7.6000000000000005, Mean loss: 0.27513534241709214, Epsilon: 0.904
Episode 6, Total reward: 6.3999999999999995, Mean loss: 0.2637152701616287, Epsilon: 0.886
Episode 7, Total reward: 5.8, Mean loss: 0.2594507733980815, Epsilon: 0.868
Episode 8, Total reward: 2.900000000000001, Mean loss: 0.24903200431303543, Epsilon: 0.851
Episode 9, Total reward: 3.500000000000001, Mean loss: 0.24893349668254022, Epsilon: 0.834
Episode 10, Total reward: 1.9000000000000004, Mean loss: 0.24006149037317795, Epsilon: 0.817
Episode 11, Total reward: 5.800000000000001, Mean loss: 0.23157777006809527, Epsilon: 0.801
Episode 12, Total reward: 4.6, Mean loss: 0.23637240150800118, Epsilon: 0.785
Episode 13, Total reward: 7.6, Mean loss: 0.2199708995995698, Epsilon: 0.769
Episode 14, Total reward: 4.000000000000001, Mean loss: 0.22983246624469758, Epsilon: 0.754
Episode 15, Total reward: 3.4, Mean loss: 0.22583729676578357, Epsilon: 0.739
Episode 16, Total reward: 2.1000000000000005, Mean loss: 0.23361911177635192, Epsilon: 0.724
Episode 17, Total reward: 6.6, Mean loss: 0.2255653553995593, Epsilon: 0.709
Episode 18, Total reward: 3.400000000000001, Mean loss: 0.22719427807764572, Epsilon: 0.695
Episode 19, Total reward: 7.1000000000000005, Mean loss: 0.21667008246144942, Epsilon: 0.681
Episode 20, Total reward: 12.3, Mean loss: 0.20877926221915655, Epsilon: 0.668
